微博id,微博正文,头条文章url,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
Ir6w7qzQU,【江苏省启动突发公共卫生事件一级响应】根据《江苏省突发公共卫生事件应急预案》，为加强新型冠状病毒感染的肺炎疫情防控工作，有效防止疫情扩散和蔓延，保障人民群众的身体健康和生命安全，省人民政府决定，自2020年1月24日24时起，启动突发公共卫生事件一级响应，实行最严格的科学防控措施。  ,,无,无,无,2020-01-25 12:33,HUAWEI P20 Pro,31,3,11
Ir6vIAyZA,#权威发布# 【江苏新增9例新型冠状病毒感染的肺炎确诊病例 】2020年1月24日0-24时，江苏省报告新型冠状病毒感染的肺炎新增确诊病例9例，新增出院病例1例。其中：常州市5例，盐城市1例，宿迁市1例，为常州市、盐城市、宿迁市首次报告确诊病例。其他2个设区市新增确诊病例中，南京市1例，苏州市1例。新增出院病例中，苏州市1例。截至1月24日24时，江苏省累计报告新型冠状病毒感染的肺炎确诊病例18例，无重症病例，出院病例1例。其中：确诊病例中，南京市4例，无锡市1例，常州市5例，苏州市3例，南通市1例，连云港市1例，盐城市1例，扬州市1例，宿迁市1例。出院病例中，苏州市1例。目前，江苏省追踪到密切接触者216人，已解除医学观察28人，尚有188人正在接受医学观察。专家提醒，目前正处于冬春季呼吸道传染病高发季节，居家和公共场所要保持室内空气流通。公众要勤洗手，注意个人卫生，尽量避免到人群集中地方和空气不流通的公众场合，必要时佩戴口罩。若出现发热、呼吸道感染症状，特别是持续发热不退，要及时到医疗机构发热门诊就诊。 ,,无,无,无,2020-01-25 12:33,HUAWEI P20 Pro,9,2,2
Ir0bAE9aQ,【国务院办公厅向全社会征集！疫情防控不力、缓报瞒报的线索，加强改进的建议】众志成城，抗击疫情！  原图 ,,http://wx4.sinaimg.cn/large/b9259e9aly1gb7xac8rx2j20ku1ohwkg.jpg,无,无,2020-01-24 20:26,HUAWEI P20 Pro,145,2,53
IqWIqpsNa,【唐闸古镇所有表演类活动暂停，多家展馆即日起闭馆】23日晚，唐闸古镇发出消息，25日起暂停新春舞龙、舞狮、新春大联欢、猜灯谜、真人不倒翁表演、京剧、越剧、抖空竹等所有表演类活动。给游客朋友的一封信为了做好新型冠状病毒感染的肺炎预防控制工作，保障参观游客和一线员工的身体健康与生命安全，根据上级政府部署及有关通知，即日起，唐闸古镇将采取以下紧急防控措施：一、加大古镇各区域的消毒清洁范围和频次，加强环境通风，一线员工均佩戴口罩上岗服务。二、使用专业设备对游客进行体外体温检测，对体温异常，或有发烧、咳嗽等感冒症状者，将对其游览进行劝阻。三、规避人群聚集可能导致病毒传播的风险，经研究决定自2020年1月25日起暂停新春舞龙、舞狮、新春大联欢、猜灯谜、真人不倒翁表演、京剧、越剧、抖空竹等所有表演类活动。四、除唐闸印象展览馆有条件对外开放之外，时光印记活字印刷馆、张謇家风家教展示馆、司园博苑、南通姓氏文化馆即日起闭馆，暂停接待。五、各项防控措施从公告发布之时起开始执行，古镇公司将根据上级部门指示、视疫情发展情况随时调整防控措施。 ,,无,无,无,2020-01-24 11:36,微博 weibo.com,33,0,24
IqWIfd2bk,【港闸发出提醒：市北文体中心、唐闸工人文化宫春节期间大型活动取消】记者从港闸区文化体育和旅游局获悉，为贯彻落实省市两级和文旅厅关于切实做好新型冠状病毒感染的肺炎疫情防控工作，春节期间(1月25日—1月30日)暂停春节期间市北文体中心、唐闸工人文化宫集中开展的各项大型活动。市民参与其他活动时，要携带效证件(身份证、驾照、户口簿、护照等)，必要时接受查验登记。请佩戴口罩进入，做好个人预防措施。据了解，此次暂停的活动内容包括：原定于1月25日（正月初一） 2020“唱响新市北 律动迎新春”新年音乐会；1月26日（正月初二） 2020年优秀文艺团队节目展演、乐学小讲堂——“连年有余”；1月25日、26日（正月初一、初二）贺新春、过大年”优秀电影免费放映慰问农民工；1月27日、28日（正月初三、初四）“戏曲票友大联欢”；1月28日（正月初四）“甜甜蜜蜜过新年”；1月29日（正月初五）第36届“新春大联欢”系列活动开幕文艺演出，“‘鼠’你最聪明，新春乐翻天”有奖灯谜竞猜、游艺活动；1月30日（正月初六）“缤纷鼠年鼠你最棒”等活动。此外，市北文体中心配备人体温度检测枪，对有咳嗽感冒症状的市民进行测量，如体温异常(≥37.5摄氏度)，请听从管理人员的劝阻，离馆并及时就医。各项防控措施从即日起开始执行。（李波） ,,无,无,无,2020-01-24 11:36,微博 weibo.com,5,0,1
IqWHVoaB6,【更俗剧院：春节期间暂停营业，支持无条件退票和改签】最近，武汉市等多个地区发生新型冠状病毒感染的肺炎疫情。为配合疫情疾控工作，23日下午，南通更俗剧院发布通知，春节期间剧院暂停营业。此外，电影《熊出没》《姜子牙》《囧妈》《夺冠》《紧急救援》《唐人街探案3》《急先锋》撤出春节档电影，具体档期待定。对于已经购票的市民，更俗剧院方面表示，支持无条件退票和改签。线上购票的观众可在购票平台上自助操作，线下购票的观众可在更俗剧院售票处办理。以疫情为重，以生命为重。更俗剧院也向所有奋斗在防疫一线的各界工作者致敬，愿所有人平安健康，疫情早日退散。 ,,无,无,无,2020-01-24 11:35,微博 weibo.com,9,1,1
IqWHD2R5m,【在家过个文化年！南通市文化馆将文化活动“搬”上网络】面对不断扩张的新型冠状病毒肺炎疫情，为了让南通市民们不出家门也能参与到当地群众文化活动中，1月23日，记者了解到，南通市文化馆充分发挥互联网的作用，把部分春节文化活动搬到网络上，让大家过个不一样的文化年。农历新年正月初一，第三十六届“文化迎春会”将如约开幕，与往年不同的是，今年观众们看到的是通过“文化南通”网络平台“快看南通”播放的“欢歌起舞迎新年——南通市优秀广场舞展演”精彩回顾。这台不久前举办的广场舞展演活动，共有来自全市9个县（市）区的46支广场舞团队、近1000名广场舞爱好者参加，充分展现了新时代人民群众的文化获得感和幸福感，网络访问量已经超过了10万。“文化迎春会”是南通市文化馆创办的春节文化品牌活动，至今已经连续举办了36届，是南通市民春节期间翘首以盼的重要文化活动。每年从正月初一到元宵佳节，文艺演出、戏曲表演、民俗展演、非遗展示、书画展览、灯谜竞猜等活动形式多样、接连不断。据了解，鼠年的“文化迎春会”计划开展20项文化惠民活动，以“欢歌喜舞庆新春，追江赶海奔小康”为主题，将陪伴广大市民度过喜庆的新春佳节。面对突如其来的疫情，南通市文化馆转变服务方式，决定把能搬到线上的活动全部移到网上，发挥“文化南通”“南通非遗”两个微信公众号的作用，举办“喜从天降”、“南通灯谜天天猜”等活动，引导市民们网络过大年，同时增辟“网上展览厅”，把同期举行的市民们关注的南通市第八届春联书法大赛作品展和南通美术院书画家作品展等也放到网上，方便大家观看。（龚丹） ,,无,无,无,2020-01-24 11:34,微博 weibo.com,10,0,0
IqWHo0EQj,【狼山管理办：春节期间各景区不举行大型活动！】温馨提示尊敬的各位游客朋友：鉴于当下处于新型冠状病毒疫情的防控时期，为了确保景区游客的健康，根据上级通知要求，狼山管理办下属各景区在春节开放期间，将采取以下措施：1、春节期间各景区不举行大型活动；2、请各位游客做好自我防护措施，尽量佩戴口罩入园;3、如有发热等症状的游客，请自觉不要入园，景区配备了人体温度检测设备，请身体不适的游客自觉接受检测，当体温超过37.5摄氏度，请听从景区管理人员的劝阻，不得进入景区并及时就医;4、各项防控措施从该提醒发布之时起执行。给您带来的不便，敬请谅解。感谢您对狼山旅游度假区的支持和理解。祝您春节快乐、阖家幸福!南通狼山管理办2020年1月23日 ,,无,无,无,2020-01-24 11:34,微博 weibo.com,70,4,32
IqWzZn8yf,【国家生态园林城市！南通再添“国字号”生态名片】22日，住建部官网发布2019年国家生态园林城市系列通知。南通市荣登榜单，喜获“国家生态园林城市”称号，为通城再添一张靓丽的“国字号”生态名片。当天，启东市获得2019国家园林城市的荣誉称号。据悉，国家生态园林城市是反映城市人居环境和管理水平的最高荣誉。2013年，我市召开“绿色南通”建设调研成果交流会，正式展出生态园林城市绿化蓝图，出台了《南通市创建“生态园林城市”工作方案》。2016年，南通市第十二次党代会报告，明确将创成生态园林城市作为城市转型发展奋斗目标，全面高标准、高质量推进。经过不懈努力，南通城市园林绿化、生态环境焕然一新，基本形成了“山水林田湖交融相映，人文与自然和谐相生”的生态南通新格局。2020年，南通举全市之力，成功拿下“国家生态园林城市”荣誉头衔。近年来，我市秉承生态优先、绿色发展理念，以“花园城市”为城市转型发展目标，大力推进“三城同创”工作，围绕“增绿、显山、露水、美路”的工作思路，扎实推进城市公园、市民游园、绿廊绿道、道路绿化、生态修复等园林绿化项目建设，不断拓展城市绿色生态空间和市民活动空间，3年累计新增各类公共绿地1000公顷以上，相继建成了曹顶纪念公园、能达生态通廊、南通植物园、五山森林公园军山片区、白龙湖公园、紫琅公园、永和公园、韵城公园、两河两岸等一批规模不等的城市公园，其中面积达100公顷以上的有6座。我市每年推进10-20个小游园建设，新增近百个小游园，基本满足了市民出行“300米见绿、500米见园”的要求。截至目前，市区建成区绿地率达到41%，城市人均公园绿地面积达18平方米以上，均稳居全省前列。在不久前召开的南通市十五届人大四次会议上，南通市政府进一步明确2020年以深化生态园林城市建设为重点，提高城市宜居宜业功能和品质。（蒋娇娇 尤炼） [组图共6张] 原图 ,,"http://ww1.sinaimg.cn/large/b9259e9agy1gb7hbyfcfpj21e00s51a3.jpg,http://ww4.sinaimg.cn/large/b9259e9agy1gb7hbydry1j21e00s57fu.jpg,http://ww2.sinaimg.cn/large/b9259e9agy1gb7hbz9eomj21hc0u0qv6.jpg,http://ww1.sinaimg.cn/large/b9259e9agy1gb7hbz3vs0j21hc0u04qq.jpg,http://ww4.sinaimg.cn/large/b9259e9agy1gb7hbzd2sjj21e00s57wi.jpg,http://ww1.sinaimg.cn/large/b9259e9agy1gb7hd2wzakj21e00s5dyc.jpg",无,无,2020-01-24 11:16,专业版微博,4,1,0
IqWfZsUAS,【南通：严禁利用疫情哄抬物价，举报请拨12315】近日，受新型冠状病毒感染的肺炎疫情影响，一些地方出现口罩等防控医药用品热销现象。供不应求的口罩迅速成为市场的稀缺品，价格出现上涨。23日，市市场监管局在开展相关医药用品价格监管工作的同时发出《市场监管价格提醒告诫书》，提醒相关经营者自觉严格执行价格法律法规和政策，表示将严肃查处借疫情防疫之机囤积居奇、捏造散布涨价信息、哄抬物价等扰乱市场秩序的违法行为。当天下午3点，记者走进位于市区德民旺角附近的一家的药店，收银台前有七八个市民在排队。排在最前面的小伙子买了10包10只装的某品牌三层医用护理口罩和5盒泡腾片，“给家里人备着，预防一下。”询问后面几位排队者，大家的购物清单里几乎都有“口罩”这一项。“这种口罩原来卖18.9元一包，现在是20元一包，不限购。”药店店员告诉记者，该店在售的只剩这一种口罩，当天上午刚刚到货都来不及上架，就直接拆箱放在收银台卖，目前已经卖掉1000多包了，还剩一箱没有拆封。而市民询问度较高的N95口罩则处于断货状态，可接受预定。面对暴涨的口罩购买需求，是否会有商家趁机哄抬价格？记者从市市场监管局了解到，前天到昨天中午，市12315热线接到了20多起关于口罩销售价格方面的投诉举报。“‘昨天还是10元，今天就卖到25元’……诸如此类关于口罩涨价的举报接得最多。”市市场监管局监管协调处处长刘明校介绍，投诉举报内容以口罩涨价过高、限购等居多，此外还有一些消费者反映缺货的现象。目前，市局已经将接到的投诉举报分至属地市场监管部门进行调查核实。记者了解到，为进一步规范新型冠状病毒感染肺炎相关防疫用品的市场价格行为，维护市场价格秩序，保护消费者合法权益，全市市场监管部门已经展开新型肺炎相关防疫用品价格检查。执法人员对部分药房进行了现场检查，重点查看了口罩、消毒水、预防类药品的进货、存货和价格情况，并送达《市场监管价格提醒告诫书》，提醒告诫药房经营者不得有捏造散布涨价信息哄抬价格、囤积居奇、强制搭售牟取暴利等价格违法行为，并要求各药房积极履行企业主体责任和社会责任，保障相关防疫用品的供应，加强价格自律，稳定相关防疫用品价格。春节期间，市场监管部门将继续加强相关防疫用品价格监管，配合相关部门做好疫情防控，为通城市民过平安年保驾护航。欢迎广大市民积极拨打12315热线进行投诉举报，一经查实，监管部门将依法严肃处理，对情节恶劣的典型案件，将公开曝光。【市场价格行为提醒告诫书】各经营者及相关单位： 近期，新型冠状病毒肺炎疫情发生，为规范市场价格行为，保障与预防疫情相关的口罩等商品价格稳定，维护消费者合法权益和良好价格秩序，根据《中华人民共和国价格法》《关于商品和服务实行明码标价的规定》和《禁止价格欺诈行为的规定》等法律法规，现对本市各经营者及相关单位提醒如下： （一）严格遵守《中华人民共和国价格法》《关于商品和服务实行明码标价的规定》《禁止价格欺诈行为的规定》等价格法律法规，自觉增强社会责任感，加强价格管控，稳定价格水平。 （二）认真落实明码标价制度，切实做到价签价目齐全、标价内容真实明确、字迹清晰、货签对位、标示醒目。不得在标价之外加价出售商品，不得收取任何未予标明的费用。 （三）经营者开展促销活动时，不得利用虚构原价、虚假优惠折价、不履行价格承诺等虚假的或者使人误解的的价格手段，诱骗消费者或者其他经营者与其进行交易。 （四）不得相互串通，操纵市场价格，损害其他经营者或者消费者的合法权益。不得有排除、限制竞争的价格垄断行为。 （五）不得利用突发公共卫生安全事件，捏造、散布涨价信息，哄抬价格，推动商品价格过高、过快上涨，扰乱市场价格秩序。 （六）除生产自用外，不得超出正常的存储数量或者存储周期，大量囤积市场供应紧张、价格发生异常波动的商品。 （七）各经营者应当加强价格自律，强化依法经营、诚实守信意识。建立和完善内部价格管理机制和纠错机制，及时妥善处理价格纠纷。 （八）行业协会或其他单位不得组织经营者串通涨价，操纵市场价格。要积极引导经营者合法经营，共同维护市场价格秩序。 特此提醒，真诚希望各相关经营者提高政治站位，增强社会责任感，自觉严格执行价格法律法规和政策。市场监管部门已部署开展全面价格监管工作，严肃查处借疫情防疫之机囤积居奇、捏造散布涨价信息、哄抬物价等扰乱市场价格秩序的价格违法行为。欢迎广大市民积极拨打12315进行投诉举报，一经查实，监管部门将依法严肃处理，对情节恶劣的典型案件，将公开曝光。（王玮丽） [组图共2张] 原图 ,,"http://ww1.sinaimg.cn/large/b9259e9agy1gb7fxrsmvxj21400u0npd.jpg,http://ww3.sinaimg.cn/large/b9259e9agy1gb7fxrrfsrj21400u0qv5.jpg",无,无,2020-01-24 10:26,微博 weibo.com,26,2,25
IqWbFcfDP,【关于加强新型冠状病毒感染的肺炎疫情防控工作的通告】根据国家对新型冠状病毒感染的肺炎疫情防控工作的部署，为维护公众身体健康和生命安全，依照《中华人民共和国传染病防治法》《中华人民共和国突发事件应对法》，国务院《突发公共卫生事件应急条例》等有关法律法规的规定，现就我市加强新型冠状病毒感染的肺炎疫情防控工作有关事项通告如下：一、2020年1月10日后，从武汉来南通、去过武汉以及途经武汉来南通的所有人员，包括与上述人员有过密切接触的人员，应当主动到社区居委会（村委会）进行登记，并到就近医疗机构进行体温检测。二、上述所有人员应当积极配合当地卫生健康部门组织实施的健康随访工作。未发热的，应当按照要求进行医学观察不少于14天；有发热、呼吸道感染症状的，必须主动到医院发热门诊诊治。（全市发热门诊分布详见“健康南通微平台”官方发布）三、按照“非必须，不举办”的原则减少和取消大型公众聚集性活动。四、武汉来南通人员和广大市民应自觉遵守疫情防控工作要求，加强个人防护，主动配合卫生健康部门做好隔离观察和追踪排查工作；对刻意隐瞒、拒不配合造成后果的，公安机关将依法追究法律责任。五、各级机关、各学校、各企事业单位要自行先行排查，发现情况及时报告当地卫生健康部门。广大市民应不信谣、不传谣，主动向卫生健康部门和社区居委会（村委会）反映可疑病源，主动配合做好疫情防控工作。 南通市新型冠状病毒感染的肺炎疫情防控工作领导小组2020年1月23日 ,,无,无,无,2020-01-24 10:16,专业版微博,62,0,29
IqWbolxoA,【南通报告首例确诊病例！】据省卫健委1月24日上午发布：2020年1月23日18-24时，江苏省报告新型冠状病毒感染的肺炎新增确诊病例4例。其中：无锡市、南通市为报告首例确诊病例。其他2个设区市新增确诊病例中，南京市1例，苏州市1例。截至1月23日24时，江苏省累计报告新型冠状病毒感染的肺炎确诊病例9例，无重症病例。其中：确诊病例中，南京市3例，无锡市1例，苏州市2例，南通市1例，连云港市1例，扬州市1例。目前，江苏省追踪到密切接触者143人，已解除医学观察13人，尚有130人正在接受医学观察。专家提醒，目前正处于冬春季呼吸道传染病高发季节，居家和公共场所要保持室内空气流通。公众要勤洗手，注意个人卫生，尽量避免到人群集中地方和空气不流通的公众场合，必要时佩戴口罩。若出现发热、呼吸道感染症状，特别是持续发热不退，要及时到医疗机构发热门诊就诊。 ,,无,无,无,2020-01-24 10:15,专业版微博,401,13,138
IqQYWvI66,【即日起，南通严禁销售活禽！严禁非法养殖、加工、经营野生动物！ 】23日下午，南通市市场监管局召开紧急会议，部署落实做好新型冠状病毒防控措施加强市场监管工作。该局对外发出公告：根据省、市统一部署要求，自即日起，严禁在全市各农（集）贸市场和各类经营场所（含餐饮、超市、网站等）销售活禽，严禁非法养殖、加工、经营各类野生动物。市场监管部门将严厉打击非法转运贩卖野生动物的行为。会议要求各县（市）区市场监管局要对农（集）贸市场和各类经营场所开展检查整治，严格按照相关通知要求，督促市场开办者和经营者落实第一责任人责任；加强对餐饮店等场所的正面宣传教育，禁止采购食用野生动物、活禽，严格晨检制度。会议同时要求加大各类涉及新型冠状病毒感染的肺炎防治医用口罩、医疗器械、药品等监管力度，严厉打击利用疫情囤积居奇、哄抬物价、扰乱市场秩序等违法经营行为，严厉查处损害消费者利益的违法行为；加大对广告监管力度，对涉及利用新型冠状病毒疫情进行商业炒作，发布虚假违法广告的，依法查处。http://t.cn/A6PZ1Zri 原图 ,,http://wx1.sinaimg.cn/large/b9259e9agy1gb6sn5xf3oj2045034jr9.jpg,无,无,2020-01-23 21:01,南通发布HD,65,3,25
IqNAt0pSb,【最新消息 | 南通=武汉航班停飞！】今天上午，来自市交通局的最新消息称，南通=武汉航班停飞，全力配合疫情防控。武汉地区爆发的新型冠状病毒肺炎引发全国密切关注，南通=武汉航班日前已停飞，南通机场根据上级及有关航司精神，全力配合做好机场疫情防控，保障“春运”期间航空运输工作有序开展。南通=武汉航班、售票业务均暂停。南通开武汉的航线原计划往返每天各有一个航班，武汉疫情爆发后，涉及武汉的航班停飞。根据武汉市最新通告，1月23日10时起，武汉全市除城市公交、地铁、轮渡、长途客运暂停运营外，机场、火车站离汉通道也暂时关闭。因此，南通=武汉除航班停飞外，航空售票业务业也暂停南通-武汉的机票销售，恢复时间待定。航班客票退改签执行上级精神。南通飞武汉的航班由四川航空执飞。1月21日，中国民航局要求各航空公司免费办理已购买涉及武汉航班的旅客退票业务。四川航空发出通知，凡在2020年1月21日（含）前购买的876客票（包含里程兑换客票），行程涉及武汉进出港航班，且航班日期为2020年1月15日（含）至2020年2月29日（含）的川航实际承运航班，对客票未使用部分，在客票有效期内免除退票费进行退票。南通机场贯彻通知要求，认真做好武汉航班客票退改签工作。此外，南通机场在进出港查验区增加了防疫人员，增设了红外线测温仪，加强对旅客的体温检测工作，全力降低民航旅客染疫风险，最大限度避免疫情通过航空器传播。 http://t.cn/A6P75doS 原图 ,,http://wx3.sinaimg.cn/large/b9259e9agy1gb6dnzf59gj207n04i0sr.jpg,无,无,2020-01-23 12:22,HUAWEI P20 Pro,294,6,82
IqLCtzKh7,【南通交通运输部门启动应急响应：加强对车站、公交、码头等场所疫情防控 公路客运一律停开武汉班线】目前，我市正加强对火车站、汽车站、公交站、码头等旅客、车辆高度聚集区域和场所的疫情防控措施，配合当地卫生部门组织开展旅客体温测量等检疫、查验工作。当前，正值春运高峰，人流量大，防控任务重。市交通运输局迅速督促指导汽车客运站、道路客运、城市公交车企业做好站场、车辆卫生清洁和通风、消毒工作；加强对市内公共交通工具的“日消毒”和“每班次通风”；立即停开武汉的包车业务；立即停开武汉班线，对已售出的武汉车票免费退票；停止出租车等小型客运车辆往返武汉包车服务；各客运站配备测温仪，密切关注武汉到南通的乘客，发现体温异常者，立即报告卫健委，由专人负责体温监测。指导市区巡游出租车在营运中经常开窗通风，做好车辆清洁工作，及时更换座椅套具，并在座椅套清洗过程中做好消毒工作。各类道路旅客营运车辆主动关注是否有发热旅客，如有发现及时上报处置。进一步强化节日期间的值守工作，坚持领导到岗带班，靠前指挥，及时处置突发情况。科学防控，通过各种渠道和方式，广泛宣传普及疫情防护知识，提高全系统自我保护意识和能力。22日起，南通站汉口方向来车的旅客，出站时由防疫部门安排测量体温。 http://t.cn/A6PP5ZdJ 原图 ,,http://wx4.sinaimg.cn/large/b9259e9agy1gb64wgaw88j20bv08waaj.jpg,无,无,2020-01-23 07:21,南通发布HD,16,1,8
IqLBbexCr,南通市卫健委温馨提醒：如出现发热等症状，请及时就近就诊！附全市发热门诊名单 http://t.cn/A6PPqIzD  原图 ,,http://wx3.sinaimg.cn/large/b9259e9agy1gb64vqmbw4j2045034jr9.jpg,无,无,2020-01-23 07:18,南通发布HD,13,1,0
IqGoVxB6q,【#国家卫健委提示4点个人卫生建议#】①一定要戴口罩，打喷嚏要用手绢或者纸捂住口鼻；②要勤洗手；③如果不小心用手捂住自己的口鼻，打了一个喷嚏之后一定要先洗手；④#打喷嚏后不揉眼或接触黏膜部位#。转给更多人，注意做好个人防护和个人的卫生！ 人民日报的微博视频  ,,无,无,无,2020-01-22 18:04,微博视频号,4,2,0
IqGim5Gti,多数快递逐渐开启“春节模式” 市民网购需抓紧 http://t.cn/A6vFJD4Y  原图 ,,http://wx3.sinaimg.cn/large/b9259e9agy1gb5hh1g6raj21410u0n4k.jpg,无,无,2020-01-22 17:48,南通发布HD,2,0,0
IqGifwWfA,除夕、初四夜间狼山景区不闭园！ 交通出行攻略出炉 http://t.cn/A6vFJBQa  原图 ,,http://wx1.sinaimg.cn/large/b9259e9agy1gb5hgs4obfj20rs0kuq9r.jpg,无,无,2020-01-22 17:48,南通发布HD,29,1,13
IqGeK2J6t,江苏公布新型冠状病毒感染肺炎定点收治医院名单，南通是这两家医院  原图 ,,http://wx4.sinaimg.cn/large/b9259e9agy1gb5h7m15q3j20j80rp0v7.jpg,无,无,2020-01-22 17:39,360安全浏览器,39,14,3
IqFAmFKoy,初一到初七，天天乐不停！ 来唐闸古镇体验不一样的年味儿春节假期还在发愁去哪里游玩吗？家门口的古镇就可以满足你。南通发布记者获悉，唐闸古镇将在新春期间推出“遇见唐闸·金鼠送福”过年七天乐活动，丰富游客市民假期生活。http://t.cn/A6vkr2hS  [组图共4张] 原图 ,,"http://ww4.sinaimg.cn/large/b9259e9agy1gb5eakti16j20k00a3js5.jpg,http://ww2.sinaimg.cn/large/b9259e9agy1gb5eao5d1wj20k00dbgse.jpg,http://ww1.sinaimg.cn/large/b9259e9agy1gb5eaqygihj20k00dcn35.jpg,http://ww1.sinaimg.cn/large/b9259e9agy1gb5eaut4r2j20k00dk461.jpg",无,无,2020-01-22 16:00,360安全浏览器,6,0,3
IqFA9EU8i,【春节出行高峰将至！南通市疾控中心：正加强监测，防控呼吸道传染病】2020年春运自1月10开始至2月18日结束，根据市政府应急办和市卫健委应急办通知要求，连日来，南通市疾控中心对市区承担春运的南通飞机场、汽车站、火车站等单位进行医疗卫生保障监测，旨在进一步加强对港站和旅客集散地环境卫生和饮用水卫生的监测，加强对流感等呼吸道传染病的防控。 http://t.cn/A6vkBFgG 原图 ,,http://wx4.sinaimg.cn/large/b9259e9agy1gb5ebk2s5yj20dv0ae0tb.jpg,无,无,2020-01-22 15:59,南通发布HD,3,0,2
IqFzJkIKR,【南通未发现新型冠状病毒感染的肺炎病例！已落实各项应急措施全力做好预防控制工作】近期，湖北武汉市等地陆续发生新型冠状病毒感染的肺炎病例，广大市民十分关注。南通市卫健委消息，截至1月21日21时，我市没有发现新型冠状病毒感染的肺炎病例。武汉发现新型冠状病毒感染的肺炎疫情后，南通市委、市政府以人民健康为中心，高度重视新型冠状病毒感染的肺炎防控工作，迅速成立了疫情防控工作领导小组，启动了疫情联防联控应急机制，动员各成员单位按照各自职责，落实各项应急措施，全力做好预防控制工作。全市二级以上医疗机构已加强发热门诊管理，强化预检分诊，加强应急值守，做好医疗救治准备。同时，市卫健委希望广大市民朋友积极支持、配合卫生健康及有关部门做好健康教育、爱国卫生等知识的宣传，强化个人健康防护，不信谣、不传谣，过一个安乐、祥和、健康的春节！（附预防要点）一、加强锻炼，增强体质，提升抵抗力，做好个人防护。坚持每日数次开窗通风，保持室内空气新鲜。二、尽量避免前往人群密集、空气流通不佳场所。必须前往时，佩戴有效防护口罩。三、接触公共环境或公用物品后，用肥皂或洗手液，采用六步洗手法搓洗，流水冲净。如没有洗手设施，可使用含有70%至80%的酒精搓手液（免洗洗手液）洁净双手。四、无防护时，不与发热、咳嗽等呼吸道感染者接触；照顾呼吸道感染患者时，应佩戴医用防护口罩。如自觉有发热感冒症状时，尽早就医并戴好防护口罩，减少疾病传播。五、尽量避免接触野生动物，避免食用或饮用生的或未熟透的动物产品，包括奶类、蛋类和肉类。 http://t.cn/A6vkBY3G 原图 ,,http://wx1.sinaimg.cn/large/b9259e9agy1gb5ea75lmcj2045034jr9.jpg,无,无,2020-01-22 15:58,南通发布HD,148,3,81
IqFxCrqyK,最新！南通市设有发热门诊的医疗机构信息近期，国家卫生健康委公布武汉发生不明原因肺炎疫情，初步确认新型冠状病毒为此次疫情的病原。人感染冠状病毒后会出现发热症状，那么，发热患者应该去哪里就诊呢？  [组图共6张] 原图 ,,"http://ww4.sinaimg.cn/large/b9259e9agy1gb5e43e184j20zk0acgnu.jpg,http://ww2.sinaimg.cn/large/b9259e9agy1gb5e46cdiqj20sg103jvk.jpg,http://ww2.sinaimg.cn/large/b9259e9agy1gb5e4a16qfj20sg1090x3.jpg,http://ww4.sinaimg.cn/large/b9259e9agy1gb5e4df38nj20sg10678k.jpg,http://ww3.sinaimg.cn/large/b9259e9agy1gb5e4fkmakj20sg106tcy.jpg,http://ww4.sinaimg.cn/large/b9259e9agy1gb5e4h79awj20sg0o377g.jpg",无,无,2020-01-22 15:53,360安全浏览器,7,6,2
微博id,微博正文,头条文章url,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
微博id,微博正文,头条文章url,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
IBk1vzBfc,前国脚谢晖出任南通支云足球队主教练  原图 ,,http://wx3.sinaimg.cn/large/b9259e9agy1gdee0ukj45j20k00zkdk6.jpg,无,无,2020-04-01 17:20,微博 weibo.com,25,2,11
IBk0VbWrI,尽情尽兴，莫负春光！这份赏花地图请收好  原图 ,,http://wx2.sinaimg.cn/large/b9259e9agy1gdedzc8fidj20u010ikjm.jpg,无,无,2020-04-01 17:18,微博 weibo.com,14,1,8
IBgGVb2QS,【直播丨比心！让战“疫”芳华定格在芳菲四月天】别过烟花三月，走进芳菲四月。今天（4月1日），首批返通的66名援鄂医疗队员将结束在金岛生态园为期14天的集中休养，陆续回到各自的工作岗位上。正在直播，与您分享白衣战士“回家”的喜悦！http://t.cn/A6Z9PTlc  原图 ,,http://wx3.sinaimg.cn/large/b9259e9agy1gddzbxd3agj20k00b9myd.jpg,无,无,2020-04-01 08:51,专业版微博,7,1,0
IB8uN1NHB,【#李兰娟临别前提醒两大风险#】今天，#李兰娟院士医疗队凯旋#。临别时她说：虽然武汉疫情逐步向好，但疫情仍未结束。目前还要重视无症状感染者、防范疫情输入和蔓延，保障复工复产的安全。今后任务还很重，要继续为取得疫情防控的彻底全胜而努力！辛苦了！  人民日报的微博视频  ,,无,无,无,2020-03-31 11:59,微博视频号,7,1,1
IB8ulcc6O,【#高考确认延期#！考试时间为7月7日至8日】2020#高考延期至7月# 经党中央、国务院同意，2020年全国普通高等学校招生统一考试（以下简称“高考”）延期一个月举行，考试时间为7月7日至8日。具体科目考试时间安排为:7月7日，语文9:00至11:30；数学15:00至17:00。7月8日，文科综合/理科综合9:00至11:30；外语15:00至17:00。湖北省、北京市可根据疫情防控情况，研究提出本地区高考时间安排的意见，商教育部同意后及时向社会发布。#2020高考时间7月7日至8日# ,,无,无,无,2020-03-31 11:58,HUAWEI P20 Pro,5,2,3
