微博id,微博正文,头条文章url,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
Ir57D7xax,【#江苏新增9例新型肺炎确诊病例# 累计18例】江苏省卫健委通报：1月24日0-24时，江苏省报告新型冠状病毒感染的肺炎新增确诊病例9例，新增出院病例1例。其中：常州市5例，盐城市1例，宿迁市1例，为常州市、盐城市、宿迁市首次报告确诊病例。其他2个设区市新增确诊病例中，南京市1例，苏州市1例。新增出院病例中，苏州市1例。截至1月24日24时，江苏省累计报告新型冠状病毒感染的肺炎确诊病例18例，无重症病例，出院病例1例。其中：确诊病例中，南京市4例，无锡市1例，常州市5例，苏州市3例，南通市1例，连云港市1例，盐城市1例，扬州市1例，宿迁市1例。出院病例中，苏州市1例。目前，江苏省追踪到密切接触者216人，已解除医学观察28人，尚有188人正在接受医学观察。（来源：人民日报微博） 原图 ,,http://wx2.sinaimg.cn/large/d58123f2gy1gb8j2j4jrtj20mc0bkaas.jpg,无,无,2020-01-25 09:00,360安全浏览器,1283,12,357
Ir56Mdk8g,【#江苏启动一级响应#】根据《江苏省突发公共卫生事件应急预案》，为加强新型冠状病毒感染的肺炎疫情防控工作，有效防止疫情扩散和蔓延，保障人民群众的身体健康和生命安全，省人民政府决定，自2020年1月24日24时起，启动突发公共卫生事件一级响应，实行最严格的科学防控措施。  原图 ,,http://wx2.sinaimg.cn/large/d58123f2gy1gb8j09beopj20mc0bkaas.jpg,无,无,2020-01-25 08:58,360安全浏览器,154,1,41
IqZF5oW0b,【武汉回淮人员注意事项】1.回淮后请立即到所在社区做好登记工作。2.请务必自觉在家接受居家医学观察，每天测量体温3次以上，一般需要观察两周时间，观察期间一律不得参加各种聚会。3.2周内一旦出现发热、乏力以及以干咳为主的呼吸道症状，要及时到就近的正规医疗机构发热门诊就医，就医时请主动向医生提及有武汉等地区旅行史或相关农贸市场直接或间接接触史。4.不要随地吐痰，打喷嚏或咳嗽时用纸巾或袖肘遮住口、鼻，使用后的纸巾不要随便乱扔，要丢到垃圾桶里。5.为了您和他人的健康，外出和诊疗过程中应全程佩戴医用口罩，前往医院就诊时避免乘坐公共交通工具。6.为了减少传染病传播，为了家人及周围人的健康，请配合流行病学调查，不得漏报、瞒报。7.以上事项请自武汉回淮人员自觉遵守，如不配合执行，将严格按照《传染病防治法》《突发公共卫生事件应急条例》，依法依规从严处理！淮安市新型冠状病毒感染的肺炎疫情防控工作领导小组办公室2020年1月24日 原图 ,,http://wx4.sinaimg.cn/large/d58123f2gy1gb7uywcgl2j21i00u04co.jpg,无,无,2020-01-24 19:06,360安全浏览器,209,11,49
IqYpT2C9m,宅在家里看春晚  [组图共9张] 原图 ,,"http://ww2.sinaimg.cn/large/d58123f2gy1gb7pdna6nwj20gk0kvwf2.jpg,http://ww1.sinaimg.cn/large/d58123f2gy1gb7pdnglsej20qo11oaec.jpg,http://ww1.sinaimg.cn/large/d58123f2gy1gb7pdnbdxzj20my11ujsy.jpg,http://ww1.sinaimg.cn/large/d58123f2gy1gb7pdnbwr9j20jm14utar.jpg,http://ww3.sinaimg.cn/large/d58123f2gy1gb7pdniowvj20qo140422.jpg,http://ww2.sinaimg.cn/large/d58123f2gy1gb7pdnewezj20u01mfgp7.jpg,http://ww1.sinaimg.cn/large/d58123f2gy1gb7pjb3ninj20jg0c4t9c.jpg,http://ww1.sinaimg.cn/large/d58123f2gy1gb7pdnfryzj20u00nymyi.jpg,http://ww4.sinaimg.cn/large/d58123f2gy1gb7pdnk569j20u016vgnt.jpg",无,无,2020-01-24 15:56,360安全浏览器,234,12,61
IqWi37tw5,【江苏新增4例输入性新型冠状病毒感染的肺炎确诊病例】　　据省卫健委1月24日上午发布：2020年1月23日18-24时，江苏省报告新型冠状病毒感染的肺炎新增确诊病例4例。　　其中：无锡市、南通市为报告首例确诊病例。其他2个设区市新增确诊病例中，南京市1例，苏州市1例。　　截至1月23日24时，江苏省累计报告新型冠状病毒感染的肺炎确诊病例9例，无重症病例。其中：确诊病例中，南京市3例，无锡市1例，苏州市2例，南通市1例，连云港市1例，扬州市1例。　　目前，江苏省追踪到密切接触者143人，已解除医学观察13人，尚有130人正在接受医学观察。　　专家提醒，目前正处于冬春季呼吸道传染病高发季节，居家和公共场所要保持室内空气流通。公众要勤洗手，注意个人卫生，尽量避免到人群集中地方和空气不流通的公众场合，必要时佩戴口罩。若出现发热、呼吸道感染症状，特别是持续发热不退，要及时到医疗机构发热门诊就诊。（来源：健康江苏） 原图 ,,http://wx3.sinaimg.cn/large/d58123f2gy1gb7fzzrsihj20mc0bkaas.jpg,无,无,2020-01-24 10:31,360安全浏览器,31,10,76
IqWbD8YOl,【#新冠肺炎防控知识手册#，有效防控，转发周知！】①什么是新型冠状病毒？②病毒来源及疫情传播途径是什么？③临床表现有哪些？④什么是密切接触者？⑤为什么密切接触者要医学观察14天？……9大问题，#新冠肺炎防控#知识手册长图↓↓↓人手一份，转发收藏！  原图 ,,http://wx2.sinaimg.cn/large/d58123f2gy1gb7e321r4sj20ik4pob29.jpg,无,无,2020-01-24 10:16,微博 weibo.com,15,6,13
IqRyrF2yw,【江苏新增4例输入性新型冠状病毒感染的肺炎确诊病例】2020年1月23日0-18时，江苏省报告新型冠状病毒感染的肺炎新增确诊病例 4例。其中，南京市2例、连云港市和扬州市各1例，为南京市、连云港市和扬州市首次报告确诊病例。4例病例均有近期武汉旅行史。截至1月23日18时，江苏省累计报告新型冠状病毒感染的肺炎确诊病例5例，无重症病例。目前，江苏省追踪到密切接触者73人，已解除医学观察13人，尚有60人正在接受医学观察。自新型冠状病毒感染的肺炎疫情发生以来，我省高度重视新型冠状病毒感染的肺炎防控工作。按照省委、省政府要求，各相关部门通力合作，各项工作有序有效开展。省卫生健康委成立省级防治专家组，公布全省发热门诊和定点医院名单。全省各级医疗机构全面加强预检分诊和发热门诊的力量配置，规范开展对可疑病例的监测、筛查、诊断治疗和处置工作，有效开展对确诊病例的医疗救治工作。全省深入开展爱国卫生运动，加强环境整治，做好农贸市场管理，全面落实各项防控措施。专家提醒，目前冬春季呼吸道传染病高发，要切实做好个人防护，保持室内环境卫生和空气流通，减少到空气不流通或人流聚集的公共场所活动，如自觉有发热症状，应佩戴防护口罩，及时到医疗机构发热门诊就诊。（来源：健康江苏） 原图 ,,http://wx1.sinaimg.cn/large/d58123f2gy1gb6v5egd2xj20i20a5q6p.jpg,无,无,2020-01-23 22:28,微博 weibo.com,101,20,284
IqRn9m4Yg,【每个人都有责任做好防护 】 转存！ #抗击新型肺炎的九条呼吁#  [组图共9张] 原图 ,,"http://ww3.sinaimg.cn/large/d58123f2gy1gb6uddqpuyj20go0godhe.jpg,http://ww1.sinaimg.cn/large/d58123f2gy1gb6uddteorj20go0gota0.jpg,http://ww2.sinaimg.cn/large/d58123f2gy1gb6uddu82dj20go0gota2.jpg,http://ww4.sinaimg.cn/large/d58123f2gy1gb6uddt4j3j20go0goq4a.jpg,http://ww1.sinaimg.cn/large/d58123f2gy1gb6uddvbxqj20go0gota7.jpg,http://ww1.sinaimg.cn/large/d58123f2gy1gb6uddutfxj20go0go401.jpg,http://ww1.sinaimg.cn/large/d58123f2gy1gb6uddw8hcj20go0goq4j.jpg,http://ww2.sinaimg.cn/large/d58123f2gy1gb6uddzbcej20go0gogn1.jpg,http://ww3.sinaimg.cn/large/d58123f2gy1gb6ude0v70j20go0gota4.jpg",无,无,2020-01-23 22:00,微博 weibo.com,16,4,34
IqRg83H2H,【#铁路免收退票费扩至全国#】为全力做好新型肺炎疫情防控工作，中国国家铁路集团有限公司决定，自2020年1月24日0时起，此前在车站、12306网站等各渠道已购买全国铁路火车票的旅客，自愿改变行程需退票的，铁路部门均不收取退票手续费，购买铁路乘意险的一同办理。  原图 ,,http://wx1.sinaimg.cn/large/d58123f2gy1gb6tvh2989j20i20a5q6p.jpg,无,无,2020-01-23 21:43,微博 weibo.com,11,2,14
IqR4giMhH,【转发辟谣！#吸烟喝酒可抵抗疫情系谣言#】#岁岁平安#白岩松：①抽烟抵抗了SARS也可抵抗新型冠状病毒？这谣言太Low了。②用钟南山院士的画面称“饮高度酒对抗冠状病毒”？真相其实是：75%的酒精能够杀灭病毒，即用医用酒精擦拭手机、双手等日常接触的地方进行消毒是有用的，可没说“喝”！请停止散播谣言！#武汉加油共渡难关# http://t.cn/A6PZbxov ,,无,无,无,2020-01-23 21:14,微博视频号,11,3,5
IqQm3kAGc,【直播：湖北省新型冠状病毒感染肺炎疫情防控工作23日新闻发布会】湖北省召开新闻发布会，通报湖北省疫情和防控工作最新进展情况、文化旅游市场防控工作情况及市场监管工作情况。 荔枝新闻的微博视频  ,,无,无,无,2020-01-23 19:25,微博 weibo.com,6,2,0
IqPVXcTx1,【《2020年春节联欢晚会》节目单正式出炉！】 #春晚节目单正式出炉# 金鼠纳福、庚子贺岁。1月24日除夕之夜，《2020年春节联欢晚会》邀您一起同享新春盛宴，共同迎接庚子鼠年第一缕春风！  原图 ,,http://wx1.sinaimg.cn/large/d58123f2gy1gb6o0pkvn4j20j63wi4qp.jpg,无,无,2020-01-23 18:20,微博 weibo.com,6,2,4
IqPyYj9Bs,【如何正确佩戴一次性医用口罩？有一个动作千万不能做！】新型冠状病毒来势汹汹，不得不到人多的场合时应该如何做好防范呢？大家常见的一次性医用口罩是市民使用最多的款式，但是专家指出，有几个动作是错误的，很容易起到反效果，请看完后教一下家人↓ 徐州发布的微博视频  ,,无,无,无,2020-01-23 17:24,微博视频号,29,5,11
IqOFV9BkG,【支持请转！#管住嘴拒绝吃野味#】一起转发呼吁：管住嘴，别再吃野味！对自己负责，也对他人负责！  原图 ,,http://wx2.sinaimg.cn/large/d58123f2gy1gb6iguhh2hj20j60y3gni.jpg,无,无,2020-01-23 15:08,微博 weibo.com,51,11,24
IqOqJ6I1H,【欢喜过大年，家庭要安全】春节马上就要来了，家家户户忙里忙外，置办年货，但你留意过安全么？大扫除的时候，要清走廊、清过道，检查一下电气线路，落实安全措施，才能欢喜过大年哦！  原图 ,,http://wx3.sinaimg.cn/large/d58123f2gy1gb6hdhtmwaj20c81fggq4.jpg,无,无,2020-01-23 14:31,微博 weibo.com,14,1,3
IqNxvdbLj,【#医用外科口罩正确戴法#】如何区分口罩内外上下？口罩鼻夹如何使用？如何确认口罩密闭性？江苏省人民医院医生来教你！ 新华视点的秒拍视频  ,,无,无,无,2020-01-23 12:15,微博视频号,16,1,8
IqMW51jR6,【2019年江苏工业运行平稳 超额完成年度目标】面对国内外风险挑战明显上升的复杂局面，江苏工业战线统筹做好稳增长、调结构、促转型的各项工作，实现了2019年工业经济总体平稳增长。 江苏发展大会的微博视频  ,,无,无,无,2020-01-23 10:43,微博视频号,5,0,5
IqI4vqAzj,愿所有人都能被这世界温柔以待#晚安淮安#  原图 ,,http://wx3.sinaimg.cn/large/d58123f2gy1gb5mnqskddj21hd0u0hdt.jpg,无,无,2020-01-22 22:20,微博 weibo.com,92,1,30
IqHKdyqvE,【提醒爸妈：戴口罩和穿秋裤一样重要！还有这些谣言，千万别信！】@金思辰 在节目中呼吁：爸妈！你们戴上口罩吧，这跟让我穿秋裤一样重要！同时抨击谣言：①板蓝根和熏醋都无法治疗新型冠状病毒②吃维C不能增强免疫力③以预防为目的滥用抗生素只会使耐药性更严重④抽烟不能阻挡病毒！还有这些↓别信！ http://t.cn/A6vFEXen ,,无,无,无,2020-01-22 21:30,微博视频号,6,5,1
IqHy2yPKU,【暴露年龄的时候到了！今年你是收红包的还是发红包的？】又到了江湖上红包广为流通的时候了，你们是处在还要奋力演出收红包的年龄，还是已经到了要配合表演发红包的年龄？  原图 ,,http://wx2.sinaimg.cn/large/d58123f2gy1gb5m93pp6oj20j60t10tm.jpg,无,无,2020-01-22 21:00,微博 weibo.com,7,1,4
IqHn6rySX,【#李现称首次参加春晚很惊讶#】近日，@李现ing 出现在鼠年春晚的彩排现场。这是李现第一次参加#春晚#。谈起收到春晚邀约时的感受，他不好意思地笑道：“惊讶！都28岁了，之前没经历过，还蛮紧张的。”对于自己的春晚首秀，李现透露：“是一个青春、活力、很有朝气的表演！”你期待吗？（via. @央视新闻 ）http://t.cn/A6vFkNBl ,,无,无,无,2020-01-22 20:33,微博视频号,18,0,6
IqGXX8QWW,#网络中国节·春节# 【淮安：共度文明中国年】每逢佳节团圆日，共度文明中国年！（via. @现代快报 ）  淮安发布的微博视频  ,,无,无,无,2020-01-22 19:31,微博视频号,25,3,8
IqGEu0VDg,【扩散周知！#防范新型肺炎48字守则#】#防控疫情我们在一起#！转给家人朋友！  [组图共9张] 原图 ,,"http://ww2.sinaimg.cn/large/d58123f2gy1gb5iyh61w3j20j60nojss.jpg,http://ww2.sinaimg.cn/large/d58123f2gy1gb5iyh6yykj20j60nota8.jpg,http://ww4.sinaimg.cn/large/d58123f2gy1gb5iyh59pvj20j60no0u7.jpg,http://ww4.sinaimg.cn/large/d58123f2gy1gb5iyh6qjkj20j60noq4b.jpg,http://ww1.sinaimg.cn/large/d58123f2gy1gb5iyh8jroj20j60nogn5.jpg,http://ww3.sinaimg.cn/large/d58123f2gy1gb5iyh7btjj20j60no400.jpg,http://ww1.sinaimg.cn/large/d58123f2gy1gb5iyhgd80j20j60nomyp.jpg,http://ww1.sinaimg.cn/large/d58123f2gy1gb5iyhhcupj20j60nogn2.jpg,http://ww4.sinaimg.cn/large/d58123f2gy1gb5iyhi4agj20j60nomz8.jpg",无,无,2020-01-22 18:43,微博 weibo.com,51,9,9
IqGdGaodt,#晚饭加个菜# 【宫保鸡丁家常做法】不知道晚餐‎吃什么的，试试这道宫‎保鸡丁香浓‎味‎美，能吃下三碗米饭精选私房菜的微博视频  ,,无,无,无,2020-01-22 17:37,iPhone客户端,27,7,3
IqFvX2vds,洗手，你洗正确了嘛？ 大兴公安的微博视频  ,,无,无,无,2020-01-22 15:49,微博视频号,4,2,2
IqETEpWJh,#过年走亲戚的你#  太难了~  原图 ,,http://wx4.sinaimg.cn/large/d58123f2gy1gb5baqm1qlj20c80h9q41.jpg,无,无,2020-01-22 14:15,微博 weibo.com,13,0,10
IqEheuzTk,淮安市设有发热门诊的医疗机构信息  原图 ,,http://wx3.sinaimg.cn/large/d58123f2gy1gb58k7d8z5j20u07dn4qr.jpg,无,无,2020-01-22 12:40,微博 weibo.com,275,47,76
IqDsh7Kt3,【12岁#女孩为妈妈手绘出国游攻略#：她那么粗心，一个人肯定搞不定】近日，一本女儿为妈妈手绘旅游攻略的图片在朋友圈疯传，这些图片出自淮安12岁女孩小樊之手。这本红线穿好的旅游攻略，内容涵盖了住宿安全、购物须知、游玩叮嘱、穿着建议、飞机安全等。小樊说：“这是妈妈第一次独自出远门，我不在她身边，没办法好好照顾她，我要提前把所有事情考虑到替她安排好。妈妈那么粗心，一个人肯定搞不定。” http://t.cn/A6vdcNnY ,,无,无,无,2020-01-22 10:34,微博视频号,10,1,3
IqyBZ49rw,任何收获都是用日复一日的付出换来的，不怕你每天迈的步子太小，只怕你停滞不前。 #晚安淮安#  原图 ,,http://wx3.sinaimg.cn/large/d58123f2gy1gb4cb3uewpj21he0u0hdt.jpg,无,无,2020-01-21 22:15,微博 weibo.com,25,1,5
IqyvTFkmI,【消防员一口气爬24楼救人】1月20日，江苏淮安一居民楼内电梯发生故障，一对夫妻被困24楼，消防员一口气爬到24楼救出被困人员。营救结束后，消防员一个个都是满头大汗。 江苏消防的微博视频  ,,无,无,无,2020-01-21 22:00,微博视频号,31,1,5
IqyjJ1J6v,【医院保卫处#将伤医事件改编成情景剧#】1月19日，江苏淮安市第一人民医院新春联欢会上，医院保卫处表演情景剧《安全网》。该情景剧的内容由近期伤医事件改编。保卫处干事胡斌介绍，近期的伤医事件让他很痛心，正好医院每年都有春节晚会，所以编排了这个节目。 新京报我们视频的秒拍视频  ,,无,无,无,2020-01-21 21:30,微博视频号,12,0,11
Iqy5vwnpU,【隐形眼镜都有啥分类？#如何正确佩戴隐形眼镜#？】不喜欢框架眼镜，还可以佩戴隐形眼镜，但你知道隐形眼镜都分为哪些种类吗？不同的人群佩戴哪种隐形眼镜更好？佩戴隐形眼镜时又该注意什么呢？快戳视频！ 新京报动新闻的微博视频  ,,无,无,无,2020-01-21 20:55,微博视频号,6,2,1
IqxPh6vNd,【#14岁女孩重度肥胖体重达268斤#，胰岛素曾超正常人值20倍】1月19日，江苏淮安。14岁女生小刘曾是一名重度肥胖患者，体重一度达到268斤，威胁生命。母亲看到女儿随时面临危险，便带着女儿到医院进行减重手术治疗。手术后半年，小刘瘦了108斤，也不再嗜睡。 一手video的秒拍视频  ,,无,无,无,2020-01-21 20:15,微博视频号,10,0,2
IqxzrscpC,【实用行李箱收纳技巧】准备回家过年啦各位可否会收拾你的行李箱呢？教你8招行李箱收纳技巧，不怕想带的东西塞不进行李箱了，出差旅行必备技能哟！赶紧学学！ 魔力TV的秒拍视频  ,,无,无,无,2020-01-21 19:36,微博视频号,3,1,0
IqxiNDr88,【赖床不起还装病？ #法官为老赖提供叫早服务#】淮安周某打伤了人，却拒不支付医药费，还多次外出躲避。近日法官上门“讨债”，家人谎称他不在家，却被发现他正赖在床上装病。多次协商无果，法官直接将其带走。周某被拘留。网友：你永远无法叫醒一个装睡的人，除非直接拖走 荔直播的秒拍视频  ,,无,无,无,2020-01-21 18:55,微博视频号,7,1,1
Iqx0xiWrD,#晚饭加个菜#【饭菜一锅出，省事！】非常适合时间紧或纠结吃什么难以抉择的人，做法简单，各种材料进锅，去忙你的事情，试试看？ 天天美食推荐的微博视频  ,,无,无,无,2020-01-21 18:10,微博视频号,10,7,1
IqwF9pPOn,【我市2家商超入选省绿色商场示范创建单位】#我给淮安点点赞# 日前，省商务厅公布了2019年绿色商场示范创建单位名单，淮安万达广场和市经济技术开发区大润发超市入选。至此，我市已有4家商超单位被评为省级绿色商场示范创建单位，其中中央新亚已被公示为国家级绿色商场示范创建单位。详情点击→ http://t.cn/A6vr70gR 查看。#百字话淮安# 原图 ,,http://wx3.sinaimg.cn/large/d58123f2gy1gb4axyoojdj20i20a5q6p.jpg,无,无,2020-01-21 17:17,微博 weibo.com,4,0,0
IqwwpakcZ,【劫后余生的美好 #澳洲山火幸存动物雨中嬉戏#】1月20日，位于澳大利亚新州的西姆比欧野生动物园迎来降雨，经过数月高温炙烤的袋鼠、考拉等动物在雨中惬意玩闹，雨水让它们从酷热的天气中得到了解脱，一切都是美好的样子。#澳大利亚动物雨中嬉戏# 全球视频大魔王的微博视频  ,,无,无,无,2020-01-21 16:55,微博视频号,4,1,0
IqwjPmnqD,【看了不上当！借钱的正确打开方式，看这里】俗话说”好借好还，再借不难”。借钱是生活中的常事，但不少人却因此遭遇催债窘境，甚至有人跟亲朋好友撕破脸皮，闹到了法院。借钱是写借条还是欠条？正确格式是怎样的？聊天记录能作为凭证吗？借钱的正确打开方式↓↓ 转发提醒！中国警方在线的秒拍视频  ,,无,无,无,2020-01-21 16:24,微博视频号,3,2,0
IqvTkr36Y,【24小时天气预报】今天夜里到明天白天阴有小雨。 明天夜里阴有小雨并渐止。东北到北风3到4级， 明晨最低气温：4℃到5℃； 明天最高气温：8℃到9℃。【淮安市气象台2020年1月21日15时发布】  @淮安气象  原图 ,,http://wx2.sinaimg.cn/large/d58123f2gy1gb47ji8nqxj20i20a5q6p.jpg,无,无,2020-01-21 15:19,微博 weibo.com,3,0,1
Iqv1J3srL,【奇葩！男子#酒驾遇查拒不下车称不会开门#】近日，淮安一酒驾司机陈某遇到民警，竟锁上车门拒不接受检查。陈某称他不会开窗户也不会开门。见民警要破窗，陈某才赶紧下车。陈某称，当晚估计交警下班了才酒后驾车的。交警提醒，春节期间聚会多，千万不要酒驾！#淮安身边事# #百字话淮安#  http://t.cn/A6v1jMXa ,,无,无,无,2020-01-21 13:07,微博视频号,2,1,0
IqusLC7N1,【超快手葱爆牛肉】调好酱汁，怎么做都不会难吃的葱爆牛肉，咸香嫩滑，超级下饭！好好吃的微博视频  ,,无,无,无,2020-01-21 11:41,微博视频号,10,3,1
IqtIf29ba,#我给淮安点点赞# 【消防员连续8年没回家过年 指导员悄悄买年货送其家中】因工作原因，江苏淮安的消防员白志雨已经8年没回家过春节，其父母身体不好，妹妹还在念初中，他的工资是全家唯一收入来源。1月19日，消防支队翔宇中队政治指导员许伟鹏，瞒着白志雨为他置办年货寄回家里。#百字话淮安# http://t.cn/A6v3cuwU ,,无,无,无,2020-01-21 09:46,微博视频号,27,1,7
Iqp7r3mk6,对将来的真正慷慨，就是把最卓越的努力献给现在，珍惜当下的一切，将来才会有无限可能。 #晚安淮安#  原图 ,,http://wx1.sinaimg.cn/large/d58123f2gy1gb366kjfc8j21900u0hdt.jpg,无,无,2020-01-20 22:05,微博 weibo.com,10,1,5
IqoXhD5EC,【打通生命通道 人人有责】什么是消防车通道？你家小区内有在消防车通道上违规停车、违章搭建、锁死通道大门、设置石墩路障等现象吗？打通生命通道，人人有责。江苏消防提醒您：任何占用、堵塞和封闭消防车通道的行为都是违法行为。 江苏消防的微博视频  ,,无,无,无,2020-01-20 21:40,微博视频号,5,2,2
IqoH3c0Em,【春节期间万一遇到自来水受冻情况咋办？ 这里有一份“防冻攻略”】根据天气预报，1月21日起淮安将迎来一轮阴雨天气，小布从淮安自来水有限公司了解到，为了做好春节期间的自来水保温防冻工作，该公司采取了多项有针对性的措施，同时，该公司提醒市民届时注意家中用水设施的防冻问题。详情点击→ http://t.cn/A6vngNXn 查看。#百字话淮安# 原图 ,,http://wx3.sinaimg.cn/large/d58123f2gy1gb364lce9lj20i20a5q6p.jpg,无,无,2020-01-20 21:00,微博 weibo.com,4,1,2
IqoqO9zDo,#实用贴#分享围巾绑法学会了吗？先马起来吧！ 全球大百科的微博视频  ,,无,无,无,2020-01-20 20:20,微博视频号,17,8,0
Iqoaznt2K,【#老板自费50万送环卫工年货#，已连续发放3年】1月18日，江苏淮安。一老板花费四五十万，购买了食用油和餐具，为两千多名环卫工发年货，现场环卫工人们都十分开心。据发放年货的工作人员透露，老板坚持发放爱心年货已经3年，每年都是自掏腰包买年货。#淮安身边事# #百字话淮安#  http://t.cn/A6vTALRC ,,无,无,无,2020-01-20 19:40,微博视频号,66,1,7
IqnUlelmZ,#美食集锦#马上就过年了，给大家带来水饺的六种包法，学会后给家人露一手吧！ 面点师耿彪的秒拍视频  ,,无,无,无,2020-01-20 19:00,微博视频号,5,0,0
IqnE6tEb6,【“打卡”淮安，朋友圈中秀出来！】春节临近，春运正忙。1月19日，市创建办、市委网信办、市交通运输局、淮安日报社联合开展“缘聚淮安 幸福平安”打卡活动，在机场、高铁站、火车站、汽车站出口设置“朋友圈式”拍照模型，让乘客回家乡后能够感受到浓浓温情。详情点击→ http://t.cn/A6vn4UwA 查看。#百字话淮安# [组图共3张] 原图 ,,"http://ww4.sinaimg.cn/large/d58123f2gy1gb360xele2j20p00kedin.jpg,http://ww2.sinaimg.cn/large/d58123f2gy1gb360xi95oj20p00pujum.jpg,http://ww3.sinaimg.cn/large/d58123f2gy1gb360xf9mmj20p00kbdih.jpg",无,无,2020-01-20 18:20,微博 weibo.com,4,0,4
IqnmU55n7,#晚饭加个菜# 过年真的会变瘦嘛？那就不要吃大鱼大肉，来试试拍黄瓜吧！ 一家三口美食的微博视频  ,,无,无,无,2020-01-20 17:37,微博视频号,22,9,1
IqngKhtka,【客车内吸烟还挑衅！一脚换来三年刑期!】去年7月，在宿迁开往常熟的一辆大巴内，乘客吴某在吸烟，司机提醒后，吴谋不仅拒绝停止，还殴打踢踹司机，司机无奈停车报警！近日，吴谋被宣判，以危险方法危害公共安全罪判处有期徒刑三年！春节上路，千万遵守乘车秩序哦~ 南京零距离的微博视频  ,,无,无,无,2020-01-20 17:22,微博视频号,4,0,2
Iqn2jgaPf,【口罩你戴对了吗？90秒教程：这种口罩才可预防呼吸道感染】近日，预防呼吸道感染成为大众热议话题，那么对于最常用的工具“口罩”，正确的使用方法你知道吗？到底哪种口罩可以更好的预防呼吸道感染？带口罩时又有哪些注意事项，90秒视频为你详细解答。一手video的秒拍视频  ,,无,无,无,2020-01-20 16:46,微博视频号,6,5,1
IqmaiqCgB,【#全国叫张伟的人最多#，认识张伟的同学请举手】全国户籍人口中，使用频率最高10个姓名为：张伟、王伟、李娜、王芳、李伟、王静、李静、张敏、刘伟、张静。这些姓名男女皆有使用。评论区，你的姓氏是？  原图 ,,http://wx4.sinaimg.cn/large/d58123f2gy1gb30lg3oxuj20j60fyt9t.jpg,无,无,2020-01-20 14:33,微博 weibo.com,5,0,7
IqlgdDLUv,中午聚餐，你们都在家聚餐了吧？#淮小布美食# 评论区分享下你家的一道美食呗～ 淮安  显示地图 原图 ,,http://wx2.sinaimg.cn/large/d58123f2gy1gb2wkz4plfj23402c0e83.jpg,无,#淮小布美食#,2020-01-20 12:15,iPhone客户端,10,1,12
IqkPcwPlh,【速速转存！#新型冠状病毒感染的肺炎症状#有哪些？你想知道的全在这里！】什么是冠状病毒？本次感染患者的临床表现有哪些？什么是密切接触者？一图了解，扩散周知！#卫健委提醒病毒性肺炎防控事项#   原图 ,,http://wx3.sinaimg.cn/large/d58123f2gy1gb2uon5i4hj20go7i8av3.jpg,无,无,2020-01-20 11:09,微博 weibo.com,4,0,0
IqkoOFfUW,#我给淮安点点赞# 【淮安7个地方成全国乡村治理示范村镇】近日，中央农村工作领导小组办公室、农业农村部、中央宣传部、民政部、司法部公布全国乡村治理示范村镇名单，认定99个乡（镇）为全国乡村治理示范乡镇，998个村为全国乡村治理示范村。其中，淮安1个乡镇、6个村上榜。详情点击→ http://t.cn/A6v8oRRk 查看。#百字话淮安# [组图共3张] 原图 ,,"http://ww4.sinaimg.cn/large/d58123f2gy1gb2sszrba3j208c08cdft.jpg,http://ww4.sinaimg.cn/large/d58123f2gy1gb2sszzjp7j20zn0bwgrz.jpg,http://ww3.sinaimg.cn/large/d58123f2gy1gb2sszxkc9j20i20a5q6p.jpg",无,无,2020-01-20 10:04,微博 weibo.com,4,0,0
Iqk9HpKrB,【#大寒#来啦，准备回家过年！】今天22时55分，大寒。大寒是二十四节气最后一个节气，年味渐浓，凛冽的寒风挡不住人们团圆的热情。转起~回家过年啦！  [组图共9张] 原图 ,,"http://ww2.sinaimg.cn/large/d58123f2gy1gb2rpvthf6j20c80c8q3t.jpg,http://ww1.sinaimg.cn/large/d58123f2gy1gb2rpvumoxj20c80c8757.jpg,http://ww3.sinaimg.cn/large/d58123f2gy1gb2rpvvdukj20c80c8jsb.jpg,http://ww2.sinaimg.cn/large/d58123f2gy1gb2rpvvm8oj20c80c8dh4.jpg,http://ww3.sinaimg.cn/large/d58123f2gy1gb2rpvvodgj20c80c8q49.jpg,http://ww1.sinaimg.cn/large/d58123f2gy1gb2rpvv20qj20c80c8759.jpg,http://ww3.sinaimg.cn/large/d58123f2gy1gb2rpvym3aj20c80c80u8.jpg,http://ww1.sinaimg.cn/large/d58123f2gy1gb2rpvz81yj20c80c8gmk.jpg,http://ww4.sinaimg.cn/large/d58123f2gy1gb2rpw0p9bj20c80c8abb.jpg",无,无,2020-01-20 09:26,微博 weibo.com,6,1,0
微博id,微博正文,头条文章url,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
IBm3ki4RR,#晚安淮安# 做事是治愈一切迷茫的良药。我们可以在做事中思考，在做事中进步。当你真正忙起来，一切迷茫也就不药而愈了。晚安  原图 ,,http://wx3.sinaimg.cn/large/d58123f2gy1gdeflpvoxaj21900u07wi.jpg,无,无,2020-04-01 22:30,微博 weibo.com,15,3,1
IBlEYy47p,#暖心淮# 武汉淮安“两地书” @武汉发布 淮安发布的微博视频  ,,无,无,无,2020-04-01 21:30,微博视频号,9,0,0
